Path,Identifier,Year,Species,Microorganism
/MARISMa/2024/Staphylococcus/Aureus/56d9f75c/0_D6,56d9f75c,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/56f1f7fa/0_D9,56f1f7fa,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/56f38bfb/0_D5,56f38bfb,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/571b1f79-1A/0_C4,571b1f79-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/576952e9/0_B9,576952e9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/579b09a9/0_H5,579b09a9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/579eb88c-2A/0_D8,579eb88c-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/57a15a17-1E/0_B8,57a15a17-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/57a5be72/0_D12,57a5be72,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/57ab8e48/0_A8,57ab8e48,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/57ab8e48/0_A9,57ab8e48,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/580d53f4/0_B10,580d53f4,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/581d3695/0_C6,581d3695,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/58abb93d/0_D2,58abb93d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/58e46a40-1A/0_A1,58e46a40-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/58f07fd5/0_G5,58f07fd5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/58fa4955/0_A8,58fa4955,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/59129283/0_C8,59129283,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5930ff54-1E/0_B7,5930ff54-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/593df07b/0_D8,593df07b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/597b36d9/0_B1,597b36d9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/59a64cf4/0_H5,59a64cf4,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/59ae2d23-2A/0_D5,59ae2d23-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5a13c7f3/0_F3,5a13c7f3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5a1a16b7/0_A5,5a1a16b7,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5aa43685/0_A12,5aa43685,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5aa5e9ca-3E/0_B11,5aa5e9ca-3E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5abcd2e7-4E/0_C8,5abcd2e7-4E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ac0c17f/0_A1,5ac0c17f,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5aca6728/0_H2,5aca6728,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b0af92b/0_C8,5b0af92b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b0af92b/0_C9,5b0af92b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b335353/0_C3,5b335353,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b58f27d/0_C12,5b58f27d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b84149f-4E/0_H1,5b84149f-4E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5b8556b9/0_B8,5b8556b9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5bb44b96/0_F2,5bb44b96,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5bb44b96/0_F3,5bb44b96,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5bb49c79-1A/0_A8,5bb49c79-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5bf1e5ca-3A/0_A11,5bf1e5ca-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c3218e1/0_A4,5c3218e1,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c44f43d-3A/0_F6,5c44f43d-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c5358bf/0_F9,5c5358bf,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c569b56/0_B7,5c569b56,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c708a50/0_F1,5c708a50,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c742104/0_F4,5c742104,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c81b833-3A/0_A7,5c81b833-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c883eac/0_A9,5c883eac,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c8f2b2e-2U/0_F2,5c8f2b2e-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c98dab5/0_F3,5c98dab5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5c9c7ab9/0_E6,5c9c7ab9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5cadfe2c/0_G9,5cadfe2c,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5cfcff1d/0_B7,5cfcff1d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d0148cc/0_C7,5d0148cc,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d0148cc/0_D5,5d0148cc,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d079541/0_C10,5d079541,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d093a28/0_B10,5d093a28,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d0ca197-1E/0_B7,5d0ca197-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d19fe4e/0_D5,5d19fe4e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d405690/0_B3,5d405690,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d418037-1A/0_C2,5d418037-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d4baa10/0_A6,5d4baa10,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d5080fa/0_B1,5d5080fa,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5d5e5591-1E/0_D12,5d5e5591-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5dd35577/0_E9,5dd35577,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5df27eb6/0_A6,5df27eb6,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5e792b79/0_B7,5e792b79,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5e89af6e/0_D6,5e89af6e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5e89af6e/0_D7,5e89af6e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5e8a191d/0_E7,5e8a191d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5e9343c6/0_A3,5e9343c6,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ea2e617/0_E9,5ea2e617,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ec265b3/0_B9,5ec265b3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ec4b8e2/0_A11,5ec4b8e2,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ee00bdb-2U/0_C9,5ee00bdb-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ee1540b/0_D7,5ee1540b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5efa3782/0_B3,5efa3782,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f05395d/0_G12,5f05395d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f107553-4A/0_B12,5f107553-4A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f125569/0_F12,5f125569,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f17963a/0_B8,5f17963a,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f25d946/0_E11,5f25d946,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f80637a-1E/0_B2,5f80637a-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5f8a841e/0_G6,5f8a841e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5feaae51-3A/0_B12,5feaae51-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/5ffcbcb7/0_A8,5ffcbcb7,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60006ff4/0_B8,60006ff4,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/603a76cb/0_D7,603a76cb,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/606b529e/0_C6,606b529e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/606d9514/0_A3,606d9514,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/606d9514/0_F1,606d9514,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/607ce991/0_G10,607ce991,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60952e6b-2E/0_G6,60952e6b-2E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/609ca008/0_D11,609ca008,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60af4e3c/0_E7,60af4e3c,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60b96b4d-2E/0_E7,60b96b4d-2E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60cc0882/0_A6,60cc0882,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/60d65047/0_B10,60d65047,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/61131853/0_C4,61131853,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/611e86ab/0_B3,611e86ab,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/611f1aa4/0_F11,611f1aa4,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/615b942d/0_B12,615b942d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6193b805/0_C5,6193b805,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6193b805/0_C6,6193b805,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/619f9903/0_B10,619f9903,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/61a21119/0_A1,61a21119,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/61db3ce4-1E/0_D1,61db3ce4-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/61f4b117-1E/0_A11,61f4b117-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/61fa33c5/0_F5,61fa33c5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/620c04dd/0_F2,620c04dd,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6210cf11-3A/0_D1,6210cf11-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/62121407/0_B6,62121407,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/62250514-1A/0_C5,62250514-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6250070a-2U/0_E11,6250070a-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/627ef8ff/0_F10,627ef8ff,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/628801b9/0_D9,628801b9,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/629f3607/0_E8,629f3607,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/62dced77-2U/0_D8,62dced77-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/62f9c0c9-3A/0_C9,62f9c0c9-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6313c6c5-3A/0_C3,6313c6c5-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/63490da2-1A/0_F5,63490da2-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/636641ea/0_B11,636641ea,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/63874182/0_B7,63874182,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/63915635/0_H6,63915635,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/63a18247/0_B4,63a18247,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/63b88a46/0_G8,63b88a46,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/642f29b5/0_A9,642f29b5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64697f55/0_D7,64697f55,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6486a86a/0_F3,6486a86a,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64888afc-1E/0_G2,64888afc-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6490b39e/0_C3,6490b39e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/649398fe/0_C8,649398fe,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64acff3b/0_E8,64acff3b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64b4c573/0_G10,64b4c573,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64d1c720-3A/0_A7,64d1c720-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/64d203f7/0_E12,64d203f7,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65001bea/0_D7,65001bea,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6516f96a/0_A5,6516f96a,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/653a46ab/0_C10,653a46ab,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6571ccb3/0_E8,6571ccb3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/657befcd/0_A1,657befcd,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/657c496f/0_D7,657c496f,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/659e486d-2A/0_A1,659e486d-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65a74d90/0_F5,65a74d90,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65ab69c5/0_A7,65ab69c5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65dbe6a4-1E/0_E7,65dbe6a4-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65dbe6a4-1E/0_E8,65dbe6a4-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65dfbbbf-1E/0_E1,65dfbbbf-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65e481bb-1A/0_D2,65e481bb-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65e610f7/0_F2,65e610f7,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65e70c07/0_C11,65e70c07,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/65f562f8-3A/0_C7,65f562f8-3A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/66399286/0_D10,66399286,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/663994c8/0_F10,663994c8,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/66440142-2E/0_F4,66440142-2E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/666069e1/0_B1,666069e1,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/66b3a4c6/0_D6,66b3a4c6,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/66cbf8cc-1E/0_C4,66cbf8cc-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/66d52460/0_A6,66d52460,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6744c30b/0_D9,6744c30b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/67a0a3f8/0_A9,67a0a3f8,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/67ac5aa4/0_B8,67ac5aa4,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/67ac9084/0_B5,67ac9084,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/67b3b891-2A/0_E6,67b3b891-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/680e7386/0_E4,680e7386,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6813c534/0_C8,6813c534,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6820754d/0_H7,6820754d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/683f766d-2E/0_A9,683f766d-2E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/689a53c6/0_D6,689a53c6,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/68a49007/0_C1,68a49007,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/68a49007/0_C2,68a49007,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/68a7a5d5/0_B4,68a7a5d5,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/68ee86e3/0_C6,68ee86e3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6917d638/0_B9,6917d638,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/694dc117/0_A11,694dc117,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/69594b09-2U/0_D2,69594b09-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6961662a-2A/0_C1,6961662a-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/699ac66d/0_A6,699ac66d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/69a6c5b0-2U/0_C12,69a6c5b0-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/69a6d9dc/0_D5,69a6d9dc,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/69c9a43d/0_B9,69c9a43d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/69f1f338/0_C7,69f1f338,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6a20dbc0/0_A8,6a20dbc0,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6a505697-1A/0_E5,6a505697-1A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6a905ce6/0_E11,6a905ce6,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6a957a4b/0_D10,6a957a4b,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6ab498bb-1E/0_B2,6ab498bb-1E,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6ace1624/0_D1,6ace1624,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6ace1624/0_D2,6ace1624,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6aec34f3/0_A2,6aec34f3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b03849d/0_C5,6b03849d,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b240967/0_C5,6b240967,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b5d2701/0_B5,6b5d2701,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b6d029e/0_A12,6b6d029e,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b6f12b3-2U/0_F11,6b6f12b3-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b8dad27/0_B3,6b8dad27,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6b8dad27/0_C8,6b8dad27,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6bc6631a/0_B11,6bc6631a,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6bc7ef52/0_G7,6bc7ef52,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6bd50893/0_A11,6bd50893,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6bd50893/0_A12,6bd50893,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6be9a663/0_E2,6be9a663,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6bf5c7c3/0_D3,6bf5c7c3,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6c1c9ed3-2U/0_F12,6c1c9ed3-2U,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6c66b307/0_C3,6c66b307,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6ca0d0e2/0_B5,6ca0d0e2,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6cda7dae-2A/0_C9,6cda7dae-2A,2024,Staphylococcus aureus,Staphylococcus aureus
/MARISMa/2024/Staphylococcus/Aureus/6d0668d4/0_B9,6d0668d4,2024,Staphylococcus aureus,Staphylococcus aureus
